"","user_id","age","sex","expect_quota","max_month_repay","occupation","education","marital_status","live_info","local_hk","money_function","company_type","salary","school_type","flow","gross_profit","business_type","business_year","personnel_num","pay_type","product_id","tm_encode","nrows_unique","nrows"
"10180","445a6ecdabc390759c880fa4aab42c0b","28",2,30000,NA,2,2,3,1,1,0,5,5000,0,0,0,0,0,0,0,1,16572249,2,6
"10181","445b25addbd4307018ea418e0813e927","28",2,30000,NA,4,3,1,1,3,2,0,8000,0,0,0,0,0,0,5,1,21595382,3,6
"10182","445d2e7d0f1abe06482c4a1a44a1d575","34",1,30000,5000,5,4,1,0,NA,NA,0,12000,NA,NA,NA,NA,NA,NA,NA,2,22107971,2,7
"10183","4462a1f9388e10c8fce904b1e7b69488","26",1,20000,NA,2,3,1,3,1,0,5,3500,0,0,0,0,0,0,0,1,14124050,2,6
"10184","4464d02f22a2f5579c064f7a80564ebf","29",2,1000,NA,2,3,1,1,1,0,1,2000,0,0,0,0,0,0,0,1,9119627,2,5
"10185","4466633ca96f6421b85a97533ae8fd95","29",2,1000,200,5,4,3,0,NA,NA,0,8000,NA,NA,NA,NA,NA,NA,NA,2,22416526,2,5
"10186","4466dbd8bbc23fcada9f551f5eae59fa","28",2,10000,2000,2,3,1,0,NA,NA,0,7000,NA,NA,NA,NA,NA,NA,NA,2,21477121,6,9
"10187","446af6e0f016c50ebd1756823aabf38f","24",1,2000,NA,2,3,1,3,1,0,4,3000,0,0,0,0,0,0,0,1,9311319,3,6
"10188","446b5fe0f18b4940845484a718ef31b5","23",2,1000,1000,2,3,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22225897,4,9
"10189","446d651a84c77680895764ef60bb0576","41",1,50000,NA,3,2,3,1,3,2,0,0,0,250000,0,11,3,1,0,1,22202447,2,6
"10190","446ec5eb9ded2961d788f695f3fdce91","30",1,20000,NA,4,3,3,1,1,0,5,12000,0,0,0,0,0,0,1,1,19075808,9,14
"10191","446f0176e49d6292b9d29a6f18811112","22",1,20000,NA,2,3,1,3,3,0,5,8000,0,0,0,0,0,0,0,1,18122061,1,6
"10192","446ff9de9c6817ec15e791e516d321c6","26",1,20000,NA,2,4,1,2,2,0,5,4500,0,0,0,0,0,0,0,1,19403653,2,6
"10193","44738a7167d94ae4f6b2905fab249b5f","29",1,50000,NA,2,3,3,1,2,0,1,4000,0,0,0,0,0,0,0,1,17764746,2,6
"10194","44747441adb0f6e847a496fa601ab2ca","22",2,5000,NA,2,4,1,3,1,0,5,1500,0,0,0,0,0,0,0,1,16919576,2,6
"10195","447489d5da8ce7d148828b34ac91ccd4","26",1,70000,NA,2,3,3,3,2,0,5,4000,0,0,0,0,0,0,0,1,18876030,2,6
"10196","447539afd33e867a34d585b7ac025467","23",1,30000,NA,2,3,1,3,2,0,1,6500,0,0,0,0,0,0,0,1,8091673,2,8
"10197","447a60cc02220f4b0fd696bf71b9fab2","26",1,5000,NA,2,4,1,1,3,2,5,4000,0,0,0,0,0,0,0,1,21411410,2,6
"10198","447d16ad24a762b1a34f9fc9facc9b53","34",1,30000,NA,2,3,3,3,1,0,3,3000,0,0,0,0,0,0,0,1,19819767,2,6
"10199","447fecb0fce8ee7d422f40cfff092c01","28",1,50000,NA,4,4,1,4,3,0,0,10000,0,0,0,0,0,0,5,1,16112853,2,6
"10200","44807a60b3986ba83e6f6e08dd08b9d3","23",1,50000,NA,2,3,1,2,1,8,1,2000,0,0,0,0,0,0,0,1,22074550,2,6
"10201","4483dede7a0fd2d552af937251740f4b","27",1,3000,NA,3,3,3,2,2,0,5,4800,0,80000,30000,1,5,2,0,1,19310995,1,6
"10202","44841615c45e48ae36be63efcc669432","27",1,10000,NA,2,3,1,3,1,0,2,5000,0,0,0,0,0,0,0,1,20029550,2,6
"10203","44845f4d4a61d9c95738d43587e38674","19",2,10000,NA,2,4,1,6,4,0,5,4000,0,0,0,0,0,0,0,1,19420580,2,6
"10204","4484894cd90732776f9e1480c74f9c9d","24",1,8000,NA,2,4,1,3,2,0,2,2400,0,0,0,0,0,0,0,1,20091275,2,6
"10205","4485f480eeaecab98d9d500ae08bbc95","23",1,3000,600,2,3,1,0,NA,NA,0,2000,NA,NA,NA,NA,NA,NA,NA,2,21304399,4,9
"10206","4486009521737288dd16f018d1f2b1d3","45",1,5000,2000,2,2,3,0,NA,NA,0,4000,NA,NA,NA,NA,NA,NA,NA,2,22157362,7,16
"10207","44867a7b10baa4643b9e04a2f82ab870","48",1,5000,NA,2,4,3,1,3,0,5,4000,0,0,0,0,0,0,0,1,8270655,3,20
"10208","4488272e6cab332daca3ef9c2dd73f35","27",1,10000,1000,2,3,1,0,NA,NA,0,5000,NA,NA,NA,NA,NA,NA,NA,2,21335595,8,19
"10209","44895d5e170eeff75abd730480c1360e","24",2,5000,NA,2,2,1,3,4,0,5,5000,0,0,0,0,0,0,0,1,10171756,2,5
"10210","448c3be6904a50674fbaa6444547083d","32",1,1000,NA,2,3,3,6,3,10,5,4500,0,0,0,0,0,0,0,1,21546581,2,6
"10211","448de1fd744e4a580946253658b20a28","25",2,20000,NA,2,4,1,3,2,0,5,4500,0,0,0,0,0,0,0,1,19226606,2,6
"10212","448fb9c30fb684a67a0cf790a9187f0d","30",1,3000,NA,2,2,1,4,2,0,5,2200,0,0,0,0,0,0,0,1,19219131,2,6
"10213","44911cd6f78345779a8ac5bc050109f4","23",1,1000,NA,2,4,1,6,3,0,5,3000,0,0,0,0,0,0,0,1,20519818,2,6
"10214","4491bfa15581362be7575e5c8f3df043","22",2,10000,NA,2,4,3,4,4,3,5,6000,0,0,0,0,0,0,0,1,22207043,2,6
"10215","4497369a59c5f1eb545fd1c430f8dcc9","27",1,3500,NA,2,3,1,3,1,3,5,3500,0,0,0,0,0,0,0,1,20967237,2,6
"10216","449810d5c856fff194aaf9b06918cc30","25",1,5000,NA,2,3,1,4,4,1,5,4500,0,0,0,0,0,0,0,1,22027877,2,6
"10217","44991e755339401f31a7fabddbe4c163","32",1,10000,NA,2,3,3,1,2,0,5,6000,0,0,0,0,0,0,0,1,17149480,2,6
"10218","449925db5adf9fb66f17015547f3147f","20",2,10000,NA,4,4,1,4,4,0,0,3000,0,0,0,0,0,0,4,1,16976328,3,6
"10219","4499540c8a1e87a858238db6c8ef23f2","33",1,10000,NA,2,2,3,2,1,0,5,8070,0,0,0,0,0,0,0,1,18983974,2,6
"10220","449a6fe44117b7fb747594ff737c0f00","23",2,20000,3000,2,4,1,0,NA,NA,0,4500,NA,NA,NA,NA,NA,NA,NA,2,20546773,4,7
"10221","449beadcd0bfc04cbf8054a52fb967ce","29",1,5000,NA,2,3,2,1,2,2,5,3500,0,0,0,0,0,0,0,1,21557113,2,6
"10222","449d28abb675141a5849d4b7788d94cb","35",1,10000,2000,2,4,2,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,20554114,2,5
"10223","449ea90889645d58ba8869e069812603","34",1,10000,2000,2,3,3,0,NA,NA,0,3500,NA,NA,NA,NA,NA,NA,NA,2,19481387,3,7
"10224","449f61c469b9845f4e2bba06663f5e2d","40",1,20000,NA,2,2,3,1,4,0,5,8500,0,0,0,0,0,0,0,1,16050473,2,6
"10225","44a2f3db51a6ee696416ecfda7e21be1","43",1,2000,NA,2,3,3,1,1,0,4,4700,0,0,0,0,0,0,0,1,18029150,2,6
"10226","44a6749aaec50aa97500664eea4e489c","19",1,6000,1200,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,20528416,2,8
"10227","44a70d3e922312469daeae8b030a3aaa","22",1,20000,1500,2,4,1,0,NA,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,2,22340596,3,6
"10228","44a7358cbc6aaebb81f081f02d85786f","34",1,6000,NA,2,3,1,3,1,0,5,4000,0,0,0,0,0,0,0,1,8095072,3,7
"10229","44a9dba55d2076843411e02b7d633a99","28",1,5000,NA,2,4,1,1,1,2,1,6500,0,0,0,0,0,0,0,1,21618219,2,6
"10230","44abb69bd044a64202057a8d5a69948a","20",1,3000,NA,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,1,9130250,2,5
"10231","44af85d6a237927402d5322316341ffa","19",1,1000,NA,2,4,1,6,2,0,5,2000,0,0,0,0,0,0,0,1,8611811,2,5
"10232","44b09a950f9088436d5cc42dda60889e","36",1,20000,6000,2,2,1,0,NA,NA,0,4000,NA,NA,NA,NA,NA,NA,NA,2,22525599,5,12
"10233","44b0fd0bdddbf7380540c8106071cd94","22",2,5000,NA,2,4,1,4,2,0,5,4000,0,0,0,0,0,0,0,1,17686867,2,6
"10234","44b2828586684591772d8a1f1d2cf865","33",1,3000,NA,2,2,3,1,1,2,2,5000,0,0,0,0,0,0,0,1,21384142,2,6
"10235","44b4416c3c032ee6d8f3ccfeff7bb92d","31",1,1000,NA,2,4,1,4,4,10,5,3500,0,0,0,0,0,0,0,1,22154443,2,6
"10236","44b7310e0f5d3c951cae9852699047f9","30",1,20000,NA,2,2,3,1,1,0,4,2600,0,0,0,0,0,0,0,1,20437560,2,6
"10237","44b8b68c79ce3b17deb5bad77566854e","24",2,1000,NA,2,4,1,4,3,0,5,3000,0,0,0,0,0,0,0,1,11092154,7,11
"10238","44ba95cb7da711514d87f292befa2d70","24",2,10000,NA,3,4,2,3,2,2,0,0,0,10000,0,16,4,1,0,1,22066549,3,6
"10239","44bc3e44af5a744a5d19ddd7ab6d1dc0","29",1,40000,2000,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22151332,2,6
"10240","44c00ea943234d037a4385a7162a33e4","30",1,10000,NA,2,4,3,3,2,2,5,8000,0,0,0,0,0,0,0,1,21909088,2,6
"10241","44c3685f459cf33594c7f16644a7399e","24",1,10000,NA,2,3,1,6,2,2,1,4000,0,0,0,0,0,0,0,1,21044800,2,6
"10242","44c3d9f239f42a3e6b937b5048f64290","22",1,50000,NA,2,4,1,1,1,5,5,1000,0,0,0,0,0,0,1,1,21566864,3,7
"10243","44c41da2e309e943da940943c410bced","26",2,8000,2000,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21383736,2,6
"10244","44c5bdf49bcf438480d28bc770888f6a","28",2,5000,NA,2,3,1,3,4,0,5,7000,0,0,0,0,0,0,0,1,8941476,3,6
"10245","44c99823d462dd8faf062ccfeb6b0082","25",1,5000,1000,2,4,2,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,19909710,2,5
"10246","44caffa612d7c06b95a2bb6a359cc1f1","27",1,3000,NA,2,3,1,4,1,0,5,2000,0,0,0,0,0,0,0,1,8955590,2,5
"10247","44cc0fb9e8f4f809695a89c7d0e7e90d","26",2,10000,1500,2,3,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21465947,3,9
"10248","44ccde3e5bf75aa03b9d9538c9e5091f","21",1,10000,1000,2,4,1,0,NA,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,2,21138067,5,9
"10249","44d0aa35cf1dcabee98c551ff876c6b2","29",2,20000,3000,2,4,2,0,NA,NA,0,4000,NA,NA,NA,NA,NA,NA,NA,2,21399803,2,7
"10250","44d11d355b846d0382964a88558138a5","19",2,5000,NA,2,4,1,4,3,2,5,4000,0,0,0,0,0,0,0,1,21675618,2,6
"10251","44d168cca31cedf76c075166a809a585","41",1,5000,NA,2,3,1,1,1,0,2,8000,0,0,0,0,0,0,0,1,8161570,1,5
"10252","44d37c118b418d9a5a4458a85b7a8d27","33",1,30000,4000,2,2,2,0,NA,NA,0,10000,NA,NA,NA,NA,NA,NA,NA,2,21350781,2,9
"10253","44d5aebeaed2199ea1c4f4ed245b6b6d","45",1,30000,3000,2,4,2,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21584422,2,5
"10254","44d6c610771ab9e9113284b86acf734b","27",1,15000,NA,4,4,1,3,4,0,0,3500,0,0,0,0,0,0,1,1,20014639,2,6
"10255","44d7467a01d7add5ef318f93d1b504ff","21",1,1500,NA,2,4,1,4,3,1,3,3500,0,0,0,0,0,0,0,1,20868729,2,6
"10256","44d998fd75b18542f4a53d0695f3f225","35",1,6000,NA,2,2,3,6,3,0,5,15000,0,0,0,0,0,0,0,1,19848300,2,6
"10257","44da294949344fbe200971090a4088f9","28",1,3000,NA,2,3,1,2,1,0,2,6000,0,0,0,0,0,0,0,1,9207609,2,5
"10258","44da4752e25bf84adaf62f9e85118fce","33",2,30000,3000,2,4,3,0,NA,NA,0,6000,NA,NA,NA,NA,NA,NA,NA,2,22445975,5,10
"10259","44db13a1556035c878749d12e64c484f","41",1,30000,5000,5,4,3,0,NA,NA,0,10000,NA,NA,NA,NA,NA,NA,NA,2,21389128,3,11
"10260","44dd0b1c04da8486db813aa44883654c","24",1,30000,NA,2,3,3,2,2,0,5,3800,0,0,0,0,0,0,0,1,13558887,2,7
"10261","44deb9a7aee5629a6ecf4a434552fd7f","22",2,10000,NA,2,4,1,6,4,0,5,4000,0,0,0,0,0,0,0,1,17059105,2,6
"10262","44dee22efac6af98920e24159c6c3465","26",1,20000,NA,2,3,1,3,1,10,4,3000,0,0,0,0,0,0,0,1,21408956,2,6
"10263","44e0b06a48d59f8d52a6867a453ace1d","26",1,10000,1500,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22104846,7,11
"10264","44e16e0acf4f1f860d87f4c8b251b053","24",2,1500,5000,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,20026426,6,11
"10265","44e194a62f0493e45bfcca9ddcc04fc0","44",1,12000,NA,2,2,3,1,1,0,5,8000,0,0,0,0,0,0,0,1,16918944,2,6
"10266","44e4ec93ca608c696369f9346bd13921","32",1,50000,NA,2,4,3,4,3,0,5,3000,0,0,0,0,0,0,0,1,18438675,2,6
"10267","44e5c93fce050d36020ac2c6b6602457","53",1,30000,NA,2,3,3,1,1,0,5,3000,0,0,0,0,0,0,0,1,19825053,2,6
"10268","44e682e5dd001ea72f7741282798d987","25",1,4000,NA,2,2,1,1,1,0,5,3000,0,0,0,0,0,0,5,1,8160739,4,8
"10269","44e6852e4f033dd2798d1274f462a007","19",1,20000,NA,2,4,1,6,2,0,5,4000,0,0,0,0,0,0,0,1,17856592,2,6
"10270","44e7229be2935efebe06b47237a26c60","40",1,30000,2000,2,3,3,0,NA,NA,0,3500,NA,NA,NA,NA,NA,NA,NA,2,21041137,2,7
"10271","44e903f8fa5faba84f8fb7492585896b","25",1,1000,NA,2,3,1,4,4,0,4,10000,0,0,0,0,0,0,0,1,20207349,2,6
"10272","44ead6b83f6b187cb5ca199bd2c97322","52",1,5000,NA,4,4,3,1,2,0,0,5000,0,0,0,0,0,0,1,1,20523704,2,6
"10273","44ef3d6081eea083dbdd15db104a4f19","29",2,10000,NA,2,3,3,1,2,0,5,3000,0,0,0,0,0,0,0,1,18795269,2,6
"10274","44f556c846d578d56a9b309b1ddf2834","21",2,5000,1000,2,4,1,0,NA,NA,0,4000,NA,NA,NA,NA,NA,NA,NA,2,22358533,3,7
"10275","44f7e2500c1e44b3f6c183366df3924a","34",1,20000,NA,2,2,2,3,3,0,5,3100,0,0,0,0,0,0,0,1,10580738,2,6
"10276","44f806f6a948bf2eed0211344d2dc33e","22",1,5000,NA,2,4,1,3,2,0,5,4500,0,0,0,0,0,0,2,1,8587919,2,5
"10277","44f9dad11edbb147379f1d66fa116e16","31",1,5000,NA,2,4,3,1,3,0,5,8000,0,0,0,0,0,0,0,1,9929795,2,5
"10278","44fab8ea87d5fceec1aed163ca32f068","39",1,50000,4000,2,4,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22154760,3,7
"10279","44fd15b797f4ed3e314dfe70db47a054","28",1,20000,NA,3,4,1,4,2,0,0,0,0,30000,0,16,4,1,0,1,19487444,2,6
"10280","44fe6c732c86fbec74f3faa6b487a615","27",1,1000,NA,2,2,1,4,1,0,1,3000,0,0,0,0,0,0,0,1,8759508,4,8
"10281","44fe885218bc98e0858eea9a5c39b88c","19",2,5000,NA,2,3,1,6,4,0,5,5000,0,0,0,0,0,0,0,1,16554392,2,6
"10282","44ffe88f5feae13caee628616f8ba8a0","30",1,50000,500,5,3,4,0,NA,NA,0,20000,NA,NA,NA,NA,NA,NA,NA,2,22358872,3,10
"10283","4500010b4780fcae549128027f9c3428","27",1,3000,NA,2,2,1,1,1,0,5,7000,0,0,0,0,0,0,0,1,8793749,4,8
"10284","45029da173b42776981c1822f00b2653","28",1,8000,NA,2,3,3,4,1,0,5,1,0,100000,60000,5,6,1,3,1,8235854,8,14
"10285","4502e0ff0d24cc5871663a428457dae0","38",2,20000,6000,2,3,3,0,NA,NA,0,3876,NA,NA,NA,NA,NA,NA,NA,2,22157989,2,8
"10286","450503a8a1e9fc1fda0fae4872a41e8f","44",1,50000,NA,3,2,3,1,3,2,0,0,0,200000,0,16,6,2,0,1,20961239,2,6
"10287","4508b8252a253e1400a18d985477f476","28",1,3000,NA,2,4,3,3,2,4,5,4000,0,0,0,0,0,0,0,1,22067741,2,6
"10288","450a87141579bb95abdeb2c219459b73","23",1,20000,NA,2,4,1,3,3,0,5,5000,0,0,0,0,0,0,0,1,19495257,2,6
"10289","45127a90eccf070e57e9b31eb1809dc2","28",1,60000,NA,2,2,1,2,1,2,2,6500,0,0,0,0,0,0,0,1,21859800,2,6
"10290","45153352b37d6ba9064547f591e0a8f2","36",1,3000,NA,2,4,3,3,1,0,5,2500,0,0,0,0,0,0,0,1,9127357,3,6
"10291","4517261b4fbb5ce423d3ac0b6766686f","23",1,10000,NA,2,4,1,3,3,0,5,4000,0,0,0,0,0,0,0,1,9631304,2,5
"10292","451729b085ce50911495d741ea4cd971","28",2,5000,NA,2,3,3,1,1,1,5,4500,0,0,0,0,0,0,0,1,21990129,2,6
"10293","451730bbef67f74da28738f3fb6bd7f6","21",1,10000,NA,4,4,1,1,1,2,0,5000,0,0,0,0,0,0,1,1,21825537,2,6
"10294","4518d34b79d314461a27d7e9a37b0401","24",1,1000,NA,2,3,1,3,1,0,5,4000,0,0,0,0,0,0,0,1,8846412,2,5
"10295","451a269c483d6845cf0d7635aca83168","37",1,3000,500,2,4,3,0,NA,NA,0,10000,NA,NA,NA,NA,NA,NA,NA,2,19900733,2,6
"10296","451b9dd8611b626153ec4f70e6f267fb","27",1,20000,NA,2,4,3,3,3,0,5,5000,0,0,0,0,0,0,0,1,20490410,3,7
"10297","451be24a83e644b154091fede1b80b4b","33",1,10000,NA,2,4,3,1,2,2,2,5000,0,0,0,0,0,0,0,1,21634778,2,6
"10298","451ce81a3750f42c0cb8780aeebc5d30","27",1,6000,NA,2,3,1,4,4,2,5,4500,0,0,0,0,0,0,0,1,21631660,2,6
"10299","451d175d44f04baa1911a08a9c234df1","31",1,1000,NA,2,2,3,2,3,0,1,6500,0,0,0,0,0,0,0,1,18116055,2,6
"10300","451df1f038c83c295e7c5fdfc0807d19","20",1,20000,NA,2,3,1,4,4,0,3,4000,0,0,0,0,0,0,0,1,16629409,2,6
"10301","451e11daf0f899d5464332ea4eea657e","27",1,1000,NA,2,4,3,1,2,0,5,3000,0,0,0,0,0,0,0,1,19673851,2,6
"10302","4521b88f75e26376d73b64faa2b7d91e","33",1,10000,NA,2,2,2,1,1,0,5,5000,0,0,0,0,0,0,0,1,18548942,2,6
"10303","452219ae795d66f6d643bf30ad5e33d1","20",1,3000,NA,2,3,1,6,2,3,2,3700,0,0,0,0,0,0,0,1,21159998,2,6
"10304","452749dbeba7d9bc551a1fdfcd115564","32",1,10000,NA,2,3,3,3,1,0,5,3000,0,0,0,0,0,0,0,1,18620612,2,6
"10305","452d0c7cfb314ec65a5cf0b4e532016d","34",1,20000,NA,2,3,3,3,3,0,4,6000,0,0,0,0,0,0,0,1,19773453,2,7
"10306","452d135f4fd1d9d9ea8905427118f91b","33",2,20000,NA,2,4,4,3,2,0,5,3000,0,0,0,0,0,0,0,1,18708408,2,6
"10307","4530800b0fe66d62171570a0db25d7fb","24",2,1000,NA,4,3,1,3,2,2,0,4000,0,0,0,0,0,0,4,1,21486153,2,6
"10308","45316caed49cf0c01b34f7a4f0d41c50","25",1,50000,NA,2,3,1,3,2,0,5,8500,0,0,0,0,0,0,0,1,18804281,2,6
"10309","4531bbe4cd87131acddd09fb8bbe21df","35",1,50000,5000,5,4,4,0,NA,NA,0,8000,NA,NA,NA,NA,NA,NA,NA,2,21389390,2,7
"10310","453434d8a570349fee955ab5724ec51a","26",1,10000,5000,5,3,4,0,NA,NA,0,3000,NA,NA,NA,NA,NA,NA,NA,2,21738912,2,5
"10311","45344a0bea8e53493f9e7538e0370e2f","28",1,10000,3000,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22303043,3,7
"10312","45367a1068ab4fb8b63b05ab54538a77","27",1,5000,NA,2,3,1,2,4,0,3,4500,0,0,0,0,0,0,0,1,16394458,2,6
"10313","453700ca66cf4a07082d7f88f4cbf21d","41",1,5000,NA,2,2,3,2,1,0,1,3200,0,0,0,0,0,0,0,1,18020465,2,7
"10314","45382f6b17ecaf7004d00e85005c5c63","26",1,80000,NA,3,4,1,3,1,2,0,0,0,20000,0,1,3,1,0,1,21813892,3,6
"10315","4538da3c84275bf6db4fbf637ea4deab","20",1,30000,NA,4,4,1,3,2,0,0,3500,0,0,0,0,0,0,1,1,19837569,2,6
"10316","4538e6732b96e317657cbaa953af6904","33",1,8000,NA,2,2,3,2,1,0,5,8000,0,0,0,0,0,0,0,1,20572708,2,6
"10317","4539fa5ca3821c229821a894a41ff8b1","39",1,3000,NA,2,3,3,1,1,0,5,5000,0,0,0,0,0,0,0,1,8235096,2,6
"10318","453af451212f626f4eaaf0847be331b6","36",1,50000,NA,3,4,3,1,1,3,0,0,0,60000,0,10,4,2,0,1,21393733,2,6
"10319","453c20d76bf28b68937e53acd5e7bfc0","28",2,20000,3000,2,3,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22157724,3,11
"10320","453da72610184a62522d4509b9a38633","29",1,50000,NA,2,4,1,3,4,0,1,3000,0,0,0,0,0,0,0,1,8776819,2,5
"10321","453df68d962e4b9d46f388b41376b0ea","28",1,20000,5000,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21493572,2,6
"10322","4540ab6cd3983656744b2dde4515b2f4","28",1,20000,NA,2,3,3,1,3,0,1,3500,0,0,0,0,0,0,0,1,17925564,2,6
"10323","4541db0e430a1dfe92882bbc22bd43ac","24",1,3000,NA,2,3,1,4,4,3,5,4500,0,0,0,0,0,0,0,1,21205854,2,6
"10324","45425165a887d83a66c328a14c52ae65","33",1,5000,NA,2,3,3,3,2,0,5,5000,0,0,0,0,0,0,0,1,8147522,2,5
"10325","45440d294e329073bdf67b5d09722905","33",1,30000,5000,5,3,4,0,NA,NA,0,10000,NA,NA,NA,NA,NA,NA,NA,2,22081033,2,5
"10326","454433d6032aa2a9ab6750710427258c","19",1,10000,NA,2,2,1,1,2,2,5,5000,0,0,0,0,0,0,0,1,21689912,2,6
"10327","4544640072c15f20f193cead7bd99b64","27",1,50000,NA,4,4,1,1,3,0,0,8500,0,0,0,0,0,0,5,1,19488006,2,6
"10328","4544adc8e63addc9117ad6794b37391a","24",1,5000,1000,2,3,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,22104932,2,5
"10329","4545b55c590c2b129cb7ea7e93a0c432","32",1,3000,NA,2,3,3,1,1,0,1,5000,0,0,0,0,0,0,0,1,17256641,4,8
"10330","45486612107e45b2f6a7dac83eeaca2c","25",1,5000,NA,4,3,1,3,3,0,0,2000,0,0,0,0,0,0,1,1,8230482,2,6
"10331","454a695f780c0d832bc81bc1fb0d754f","29",1,30000,3000,2,4,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21448155,2,5
"10332","454af6c156285c15bf6acc4c2ebdcce2","27",1,1000,NA,2,3,3,1,4,10,5,5800,0,0,0,0,0,0,0,1,22193579,2,6
"10333","454bb9ce936acfe062ce79dd72eab4be","25",1,5000,500,2,4,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21045782,2,5
"10334","454c94de5d8864ed02926b49c39901f4","25",2,30000,NA,4,4,3,1,2,5,0,20000,0,0,0,0,0,0,3,1,21633877,2,6
"10335","454d2027561ff5571ca570ce9d3892c1","33",1,2000,NA,2,4,3,2,4,2,5,3000,0,0,0,0,0,0,0,1,21399637,2,6
"10336","45506148b39509e1e890b4e914b50fd1","26",1,3000,NA,2,3,2,2,1,0,5,5000,0,0,0,0,0,0,0,1,20014772,2,6
"10337","45530060828d1841b7d2e0227b2f89da","22",1,50000,NA,3,3,1,4,1,2,0,0,0,5,0,15,1,1,0,1,21052805,2,6
"10338","45548ca707184a60507724a39360ac1b","30",1,50000,NA,3,4,3,2,2,2,0,0,0,5,0,1,3,1,0,1,21308026,2,6
"10339","455726f8a84d1a768dbd24425f09a7a5","28",1,10000,NA,2,2,3,3,2,2,5,5000,0,0,0,0,0,0,0,1,22018758,2,6
"10340","4558ec9e0f2a746df7098a40900737e0","25",1,30000,4000,4,4,3,0,NA,NA,0,6000,NA,NA,NA,NA,NA,NA,NA,2,22108724,2,6
"10341","455902d37d61d8528d0495387b1f69c8","22",1,20000,4000,2,3,1,0,NA,NA,0,4200,NA,NA,NA,NA,NA,NA,NA,2,21743841,5,9
"10342","4559a291ace03034fa363faeabcf2cc4","25",2,20000,NA,2,4,2,3,4,0,5,5000,0,0,0,0,0,0,0,1,17079153,2,6
"10343","455a2d5ec78161ccd250829a3de4bfc1","27",1,1000,800,2,4,3,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,2,21501918,5,12
"10344","455f7ac2017b180b865ce493795ea16b","36",1,10000,NA,2,3,3,1,1,0,5,6000,0,0,0,0,0,0,0,1,18469084,2,6
"10345","45666175901bdafa3a585e98c9592b2d","34",1,90000,NA,2,4,1,2,1,0,5,3000,0,0,0,0,0,0,0,1,18980239,2,6
"10346","456a244370ac4d625aa3f78289a6edec","27",1,4000,NA,2,4,3,4,4,2,5,3000,0,0,0,0,0,0,0,1,21732989,2,6
"10347","456c5716beea5474836c14a746779aa5","23",1,5000,NA,2,3,1,4,3,4,3,2600,0,0,0,0,0,0,0,1,20843045,4,8
"10348","456de97eeff733ce2e3a00da551073e2","26",1,3000,1000,5,2,1,0,NA,NA,0,5000,NA,NA,NA,NA,NA,NA,NA,2,21482553,4,10
"10349","456ecd89e37a6be20c7730d69d7356e6","43",1,30000,NA,2,2,3,1,1,0,5,6000,0,0,0,0,0,0,0,1,9193252,2,5
"10350","45707692fd2a3ef2b1950fea80e02180","22",1,5000,NA,3,4,1,6,2,0,5,5000,0,50000,0,16,1,2,0,1,19323606,3,7
"10351","457233b3297269b86a3cd7a351ce35db","36",1,10000,NA,3,4,3,3,1,0,0,0,0,10000,0,1,5,1,0,1,19041491,2,6
"10352","4575006f1632cf9750ee3d47723ab4bd","27",1,8000,NA,2,4,1,1,1,2,5,3800,0,0,0,0,0,0,0,1,22205925,2,6
"10353","457642aac514502073e665000c753523","19",1,5000,NA,2,3,1,6,4,3,3,3500,0,0,0,0,0,0,0,1,21299036,2,6
"10354","457c5ec925ab71aa7989349d14957f04","21",1,600,NA,4,4,1,4,2,0,0,3000,0,0,0,0,0,0,1,1,9796271,2,5
"10355","457c907c32e4ff53526e9a8d2f6590cd","25",2,5000,NA,2,4,3,3,1,0,5,3000,0,0,0,0,0,0,0,1,19575740,2,6
"10356","457cf62d15a575dec732b5b1a6bcf1e0","33",2,5000,5000,5,4,3,0,NA,NA,0,4500,NA,NA,NA,NA,NA,NA,NA,2,21598901,3,7
