user_id,num_rel
9796,ceb0b6995ee6610992fdb96db833ce4d,105
9797,6f5c96572af90f6b2a710d90b62b4004,37
9798,77e86b508480a6bb98491257b71bfea2,60
9799,a82db409093504d807c3c716f95d4310,139
9800,c86a2a4e37115236e24f752d820c61b2,463
9801,3b8615d78a113432ebb0a720d2d2592d,1106
9802,cdf6698c6be0552b4abbc23b6d0c1a9b,75
9803,ed4d318a5f68a48255cc9a3429c4e3e8,155
9804,7a31e6ebfe1ee6a353a7381850146162,286
9805,81e53dfb4f2358f42d6dfbd649aab76a,54
9806,e0b61df9d2659d380edb302ce78f3ef1,108
9807,4e416b9cebd3577d3cc2fcd9e08fc62a,22
9808,71be27012807d5874c5c972389bf0773,91
9809,2aff88ce14b6453a6053cb4d1b90e415,59
9810,61a38480e8130d7f4d99abd1f69284e1,291
9811,e1b8c97027fbbf3bd878390126ae80f4,128
9812,00e975724a1f22cbe7c628a2a10a3925,62
9813,50b3055436b1cb6217d05f8143dc81d1,84
9814,007184a4d8ab3ac46a2f1dd676c6a6b9,239
9815,a797da7335c50ca0d40fb269eeaf0dd3,81
9816,e3b6ba573903bc768abeda7f4f97b9f1,139
9817,4652e4d307c47a34bcac49b9d3448544,202
9818,2a806983a6fdff0251e885ab6a588e88,56
9819,f7824898642bbc49de24d150b4e4f14a,58
9820,b7004e31cf0aaaa800b2e70f71fafc0f,39
9821,3f72a9f70de266180512538004011781,496
9822,aa2168bb10f81509032809b4494282d9,101
9823,4064d94093aa52f6f89bf9bdda8668c4,79
9824,64cc59d73e117a1a8fe5404b31a08f52,805
9825,1784e30721170dfcadcebd4d00ece7f4,435
9826,a75210e236918fe0505ac774f7d87ab1,462
9827,1edbfa05fcc9712e31e42aba0698ec77,325
9828,c16343845041f5bc923df98c11fa9567,49
9829,a13a04e0405e973a2b53aee66051d087,209
9830,725c99a0dab3ba6bbd42109692aebf97,157
9831,7e89920223a82e6118c5d24cbc91f5fc,154
9832,a92c9db55520a8415590014db58fa1f9,172
9833,4120cfc6b169d6cd2bf8811b27d1aac5,67
9834,9c51fdcbfafc065b7a66853286259b0b,197
9835,f1f1bdaafb945330bd49603a086efcea,137
9836,897c08f7a7a6597fd1f780818c593b55,107
9837,bbc95de5fa93840cc1d407ba2a28cb0f,145
9838,47710475abece50a648c3939b8922b78,286
9839,8ef2b2c337e37a77a121db484b7991d1,298
9840,f9f793fcd87b9ef7d49893d01691eb13,55
9841,82c89ac5af83b7d2dc35309522a0202e,166
9842,2e463b20588c2174e9aecca7521ab5fd,72
9843,5e03ef41b06f87184f2c95d7ea33132a,146
9844,fc5d81901e28c7a61f961e6e5f416bb1,368
9845,24a959c17b1e5879d2b7063145732c33,107
9846,8d3809fd1cb47c573d1aed3411f62268,98
9847,97ce239bdc137e02517756a60f55e1ec,49
9848,96c6e35ab948582589a72edea3db8fae,149
9849,f18b2f84a2e57c6ec2a351a096a6dc98,168
9850,d9bdd9ea8f977db01e0e2b4df4dd3892,150
9851,4050a37e1839de80fc30d8cf12a51754,444
9852,10ef36fe5a83d8fa59ec24fab3a735c2,277
9853,3e2b6ff8e9dd0c4b32b2258a77e75828,94
9854,3b0de6916537276665f2dd33f1e5676f,122
9855,ccf4185f275df6d79b20f6cca78f9193,53
9856,6627ab1476309498e086af9072fb4c04,261
9857,468ac2f3b0ffd38130dbe430593a3f93,51
9858,8f48a2e44443f59f7b2a5d1355ff9584,60
9859,339776ecca5b4fb8a630852567eacf9e,201
9860,4a385d0a4840743f538eff93456bcf31,148
9861,0786687721b15cc52ef57d9ea36f77aa,148
9862,16c07e194ab8862fa0c3e4b507d9b1b9,259
9863,44dee22efac6af98920e24159c6c3465,221
9864,d96247457fed493eb37b47eb426b43ca,121
9865,59921daf05bc3acc8c918dbcbaa8b7a1,236
9866,7051eeafbbecf3fc272bfad6349b22ab,223
9867,99f56d5a08cf4d39e541a5476252a0af,122
9868,b4bf2212368c4f87b036ee70b85a6dd9,198
9869,9d213fea6ab345343d96b7989d61a2e4,36
9870,03aa310788b26f186e74b75cd18db9ff,227
9871,a5fe95e406b5f422025e6cd057e6c12e,110
9872,05277c9efb12c5d40802051e527c8b71,261
9873,928540d44fdcec05e89e52029ecdfd92,514
9874,fee63518a16752105f959176ea414f72,282
9875,31112953a9a4528b491611fb59fe1b9b,84
9876,4c02ef6f197e77862cbfa74d585d073e,146
9877,ca44e270dfeeaaf4cf0fce46ce68e695,59
9878,60a562ef63dcd94371e7327c89e91a59,255
9879,b4db7250982d8df973248ffda4f79c66,8
9880,7f0722bc2c3f6d55be66cc2f8c99c361,89
9881,ff0fd0ed6f919b9116db52354e30b408,193
9882,7815a2e7c22fddf4037ed2ff802a57de,67
9883,30e984c54fb55d3665cf1cb95f905604,425
9884,5ab4f5b7ac867a89091e6371d8842269,140
9885,49e66ce09f2c4baf18b0daa947f8485d,211
9886,60b7bfae8b21c776724bb93f4d5affa3,428
9887,5252a32dac2d387f6a13868d8913886a,550
9888,5eeb012e320d6ea82266f022db4cf08e,91
9889,383e0e9530afe871b7173e97433aa898,187
9890,e8ce32b43eab649219078d1bf9f033d3,82
9891,11566fc18b953c899c18869e2c3d3928,52
9892,b1d1160d7a07118d1b850b6fa4603e0d,174
9893,cd3b04eb98fd20449e6adf32bf6815d9,438
9894,687ece6b6b308250e473b9110abefa45,155
9895,a58bc7aaf7444206ca844b8bb12aa0aa,95
9896,8190ec3ec4a3ed4e3ebf6867526da5e9,101
9897,579952ce5b8cddab5bb8538a6dea3dfc,48
9898,3360f814450f18ddfc7945c30594bd5c,67
9899,919b79ac67972b87a3b7c4ebdda10ccd,183
9900,f923b4bd2e8d293ebbdeea30699f9fa7,64
9901,8b9047f586809575f792c8255b9cd7f8,96
9902,c0b43d57ef707244a8042381df367b60,332
9903,128422ebc27c0f86897ae9775eee2c15,225
9904,de1185c744b0d98996f29cd8bebbf5fe,165
9905,c5e5fdb3ee93fdf3aff68471e6368cf5,65
9906,92c90fe8b3f72f116ec30c102d023079,504
9907,4c669f6cd7c979a51e57d1b3dc7df5e7,357
9908,cf92ddff086dc094689481443c6d4070,190
9909,ed4ced7cf918912c0d4bf511e12052ee,217
9910,f825ee646b76e39b4563f19643d49a6e,148
9911,e44a2466ce34b4826b3a5a9aafc8897a,159
9912,867ee70c64bbc9370ecd710f7428f1cb,202
9913,1e7ed84fdb850e1dd47af994ddafacb0,68
9914,5a0f6788db2777ad435226d1011be585,443
9915,8f3522ec3c9f897564411b897dd8049e,58
9916,a6ae22d12a3623d8d2d7e588b1f17390,264
9917,48e9a84a8614d55873e18cf93dda528e,221
9918,3a715d817940823239581cf4531bda3a,194
9919,6f76f58b85ebf38968574eece3450f96,97
9920,d6863530bfaf874b41f50ba137b1be5f,48
9921,182b878228a1d22bcd4d9d5704cdb201,86
9922,7b2717d2baf1ea7dd7f45e93c3a0f2b8,295
9923,296ef8b73a10bdce8658e79533884abd,111
9924,4cc6c06afeab5b790577e2257f39fba2,200
9925,56bc1401d2a0015d88b872b70c823488,150
9926,a1a6936ec3fc4659b15c67ddafc5c068,170
9927,237f38725ee906d650b8c0b044dbf940,65
9928,642ecc6739ecd141f83ef91cf860e9c1,255
9929,96708130997a963d0e21a198aa2a11a5,343
9930,a5d6a06c647ec3671f0f3175a527b6a1,298
9931,bcce51de95690feb12b1dfb34d6d0652,819
9932,b662896a6008811e5ef0eb8c18ce1b9b,31
9933,92dd08746ef2ccfa5683485f5e68ef7c,63
9934,44f9dad11edbb147379f1d66fa116e16,294
9935,f0bb3f1bcb38d62cb968b2d69df21e33,114
9936,2bbcc7df35dc0451d47646e3c123d16e,47
9937,146d33cbc9daecc90c67279bf0dbf27f,73
9938,d2fa0b50d29f9504aeb2a2a979efc6b8,453
9939,81e07939b6ccc792e915f0511b477539,40
9940,3c0e2e8fd0e85017802cc3e5db38ddee,418
9941,7337383ae641d07d475cec043b425475,279
9942,d45b40dbb61eac85647d4101832c5d5b,47
9943,87d1973fec65b3ffa25ef2fcf9ae8bb4,170
9944,79c9ce27f7313578bdd6498c7e50f0bd,69
9945,ce893099198248b685932c0970db2c5b,57
9946,c7b091ee32fe69c4d814fcfd9e26f818,139
9947,ad6ec14985105087d0e84d99b68dc162,23
9948,65ded7c484c65af6d4ffaa0bdff93213,398
9949,4f57cc1835d5d67dda51328e24c87495,59
9950,bd1173187ab769d484e82524c3cc6347,159
9951,6619951ab5ab2764e82ff8c2f8122e29,100
9952,65d95f6bfb3ead204a3dd2b72b5cf46a,274
9953,c1ff210e2daa8c9ae4c252a1c1f1381c,85
9954,09d2884eed9071024af2cd5eaf25f5dd,91
9955,fd14e094756e76e18106ed489700e6ec,77
9956,260989cd608238e6cf0e890de93ebfe0,18
9957,8e27a725e4f98653308a9ad97a5428ed,221
9958,3f4abbbef14e67de1703b0c306d577b2,190
9959,30f6cbe985d29d0a6094a7aad4398db1,186
9960,155e5117da6a4bdf4bbddae2d847e70a,217
9961,f83bdd59b525602384427dae568a5920,33
9962,0907d4e9b2662666e23bd398f6bcc19e,26
9963,6c36fb69c606165d3205db8e3cbfb140,67
9964,2e070506b65f3518215909ea29b5a007,175
9965,bd14632928facb6c214b32f8cef25c80,117
9966,2f80e78c44500ad4a5302fcff9a7707c,33
9967,125acfd1113c92cc7c5be4dec8c0ac1a,119
9968,b858742f5e58d43d462ec2695827c73d,222
9969,68e587ce58f2ddd3b8dd9ad54e77b915,70
9970,75442c21270ecedee53d47952f5f0f5a,387
9971,0b6de1b49ee4f01f49d8f9fabc87c2bf,253
9972,745300e7bfb16b54be5a45d286063c1a,210
9973,b8114a44e2602d436e9c4f3a9cf1b386,192
9974,b54014189e6e05434acf54e88551eb1f,285
9975,beb3bc083e9c52b27ce7c7c794e45fbf,380
9976,9dcac2a5bb8a43837bf42946dd0c5957,212
9977,c10e20caab44c112e477c0b119796d3e,47
9978,8ec7517bcae083eea772be9bfc255ae0,329
9979,757f3799cb93ab43e0e19c233c377052,381
9980,8bf9333274cba73002898b977bcd7ba4,513
9981,0129484aa6c946716eaefc0adedc8e85,237
9982,1632b1a2a7970fa4ebf001edae9e3d4b,336
9983,beec0e735e3bde43a9e5344765218651,64
9984,922ca6d3d0a2b5abc72f23194f4f3c99,59
9985,1a02cae651004ffd3632190cd7e0a601,81
9986,e1e5ef531c2dc2febc55d99716a06b48,71
9987,0fb9a374ec29ac8abbfb0fc72af704a6,79
9988,a79d7249394c212845bcdd4d849cdab8,59
9989,4d37533f13808602b5f67d7162b744d4,167
9990,ad3598bf3f3f4b286b5997fc4c4b79ba,798
9991,a29267f3df24aafbe7af3211396498e1,229
9992,c9f60ce37bb81d4df34f19470a3350b7,464
9993,005e60b2851ec15318378a597a18e00a,83
9994,54d91cc4a4d1eef59bdbb199b83169bb,243
9995,8786ba177357b844740160e4607f0ae4,124
9996,f97b457b3ce7cb6e7266b7725e068519,22
9997,466b072625aa4e6cfa9bf599891c5316,262
9998,f91107286c644648da4ebee56a8d8de0,719
9999,c7abe6ba6476f70917be99a5277c1481,96
10000,b9ec52b2d1679425c854da8519981868,3
10001,3d4e599c5566d524a9ea3e46e32d3b6f,130
10002,5e1d1f7337ae9d0f6a74ddc85fdbe424,119
10003,09e5dbe306e5dfc2423fa8effd897769,379
10004,d91166f33ad4a7f2299ed4b6184fd918,228
10005,3c35b7f0efb5c78b87e2925e6b1b9a2a,866
10006,1149173fc6b3d69bae15474d115aa6dd,592
10007,d0b415329bdb0321a15e4e1dd1a1d81f,230
10008,169c280ec737ed8626f3a691f3f2b6b4,111
10009,451ce81a3750f42c0cb8780aeebc5d30,112
10010,02c36ee824c8aa1960954e2cf73f1702,47
10011,ca2c70b5d40ac1b4cc237561aa5a20a9,403
10012,dc4aa1ab0e8664934df03e1125fda5a7,116
10013,99b2f1c6148c21ab2d7d51a16d90416d,158
10014,21eecaa428aab5efbe004e8aaf6a53b2,77
10015,6a3bb3d2709850d877ab8cec39d7e905,150
10016,d97fa2e4d2be7ba3936a23d58cebc391,198
10017,7eb77022018490c36d94f1ae43f6f19c,66
10018,ecc76461b556565277c336e4ef36d724,577
10019,01ed5bc049aba9cacaa68d274106dbc0,484
10020,2f861db23d2f60ca4919e0ec3d2a2788,106
10021,5a3d2b77cc7520be8d7ef6d41a93ae01,324
10022,1f0763c0be5b4b80106171ba976cb2b3,53
10023,07dbe40d29a4ebe63810352dfd78fd12,24
10024,632ba78eba7cb1d838b1748c5ede4c56,803
10025,66758977ab440ba441329ce8c15be5f3,74
10026,5a1b3c22cc7013f935bb19321f19b31b,40
10027,ef132f17a1b5cf30d216388e6e03b59c,164
10028,6e520ce5f83b11ffe72016f9dca73821,418
10029,fae0c456d55d417402cce0bfe46f4b18,51
10030,b6ab38816049427e3ce736a598691b4a,304
10031,c44902a1d3ad2b6127e6d5e38cd8a0e5,33
10032,ec059267c86e53282236992853cbc58c,270
10033,5e4998c602d37580b1013e292ff9dedb,152
10034,bb47b3600b14b7f2d9832f73f4df9124,83
10035,63b147834acb95e7f1035acb8f9583fb,247
10036,30971fde13c0a50ad0cc34233d79dc6d,84
10037,329adaed8c29a53013b48a53a167521d,248
10038,98e258ba21069ffb2a2833c55383478b,1504
10039,bdf646e430459666df6dc79038c22401,92
10040,9e2d13e169471d99a90f44faaeaa1dc5,410
10041,8bf59fdae94706797ae51046d746023d,155
10042,4106c86df103dd14de3c51cb10128ff0,295
10043,4f032452884e2e36355a69ba2693054e,64
10044,bdf0e011a39d5bb98ab1c2e2d973a443,70
10045,85a118babdaf3c0c1f637c8ff8fa51a5,38
10046,8d0b3adc932aa142222583c3908c400a,376
10047,b4cf0fdaf173edd5b2203b47ce781731,136
10048,10e2d7ead6ecb8bbc95e033df4088cca,150
10049,3986b77a515d7b4f342c678f9f4a3c99,74
10050,cf911c5d2153e6ad596d7b4c521828fc,216
10051,338add944eca81684ad8f3a3f8ce1caf,144
10052,195247bc7ac056b661f3fe2e0ab4ec51,169
10053,ee385ee4c6b06c68dd6231fe24a9ce2b,90
10054,f12cd0de5594f622418c1fe04eaa3579,686
10055,8ad0f87c85431e397d7e65ede0417b37,40
10056,a6ebc4774a33ea8c643c3b1a865ef624,98
10057,2483adbefedd147890b2180923613297,84
10058,df31fad3b192ebf582f8f7bbe06d54f9,198
10059,5e4c9fda9880c3faac072ab48cad8332,82
10060,f6fe20fe7ce6149a11983b13ba9e61b9,233
10061,7bfaf12bdfcb110f44f34f46e041be8c,135
10062,03cbbcf26da24409dcf93f28ec7763af,61
10063,7466bbe981f4d2d30c82e485e18dfe74,247
10064,5f330389ef16fa57ceb181da2fe9da3e,384
10065,065e06c851720506f8b7b4e5d6709035,399
10066,b60b809e5427585947293369c9afe490,95
10067,43e94ed86e00a6e88fc5e4a7a0b668a6,295
10068,b6794ee303ebe74a87110f14f8b4a054,23
10069,a084c0a0aae380028a0f6a3ece1fce61,175
10070,a30732175b4f488679a8060e5780ce18,588
10071,e47e87a628af7bc0c6909e88bd82a1ae,23
10072,f996ec8bcb34769bc2398bf0283f0a1c,436
10073,93866f079de00a0824cd7187bb1f7c2e,290
10074,b34348f24d7504ecea670b551f90b92d,176
10075,7061f374f980b2237aeb25481ce0cdfb,71
10076,f6798e189ec976390b1cd3932e12a73d,106
10077,f560eaeb0603d40696414da126078df4,157
10078,f5c292909291f9e86c644c8b0724336c,97
10079,e042d4f584a7eaf70a939eb1a35b4f8f,135
10080,5037cec0699adf5a923674c6f19dfccd,93
10081,c9d15f1066ea8a7f541b1215c4bcc19b,44
10082,e6f22a5e180e9d0a5b23c080d192cee3,123
10083,943bf95ba15d1e85d51192ab26fc1f4d,242
10084,8d824ef318a098ae3c9d0d2d8a73b55d,96
10085,00daf5e712665f3bcac7497341900123,346
10086,cd83ef174fb73896d2af9556cb7604a8,389
10087,b86c121206fb46b8ce9f4f628ef1fc2b,35
10088,9398f3773385615eae3cc3372f3a067b,116
10089,e8388eedd4cd3e2a897c91f37ce42957,64
10090,410df263e300bbc054c26b1fe6cca963,205
10091,9c2ace1ceecc8d4b6b42afc1af9a00e2,186
10092,054b073021d143eb7a3063248d911be7,301
10093,2624cb176706886c0b8623602657c780,183
10094,5bfa1a0bb74a46e599d25ba68ef1690d,162
10095,979a014f282f54bbfe63744d258ec3b5,322
10096,6fd9efeb9f86cff0e8369fcf1e646aeb,123
10097,bce87d7884b002597e457435cb29cc24,5794
10098,eb937d06cc107b3859c77ab3b73aad78,42
10099,da09002d76c4618aec6aeb405f16168d,103
10100,6ec955fa7ee6df6ea0d74ed9d2db1a8c,107
10101,a4832758b866b14f4a0542587b5b6e44,136
10102,608d5e83459f58d167caaa5f86911621,69
10103,ec062e8a061afd4b5b1b22a4be885e20,39
10104,a1da0f36350bc363d9913a2946073b7a,72
10105,928a343f1ab865d57ce437bc8cf954cf,90
10106,63fdb0a39ec6d6861e2f57c8ca1df142,116
10107,6be80d424f63a70d5bb6dd8920fc8a22,290
10108,abc28de260ba0ee3a04f001cd9327fd7,62
10109,60ebfff45cd069f0d9eb48f346993423,196
10110,ab4c506f82e222fe49b1ca376852b497,125
10111,0580afc64f64d99a389b19ed51bccdc8,45
10112,e3af7a6a20b39bbe8f4925b43eb5010a,55
10113,79945c0081edaaa563000bbf2b49af52,56
10114,9768ca6795bb4e8e67a9dbfdf3f92b66,198
10115,f87e6b03ce2a1728fb56985b4a9f135c,28
10116,7ced8d48ed539a7ccefd58978593e2ff,490
10117,fda23a05f7e11ff05efbf65e8b2737fe,125
10118,6d62f4774e2e0d814db1b31feb2a2e81,317
10119,448fb9c30fb684a67a0cf790a9187f0d,74
10120,f3fb822b5e6719bfc3f009d7ed599e04,99
10121,9578eca7ba30081473c4fe419c0f27ed,70
10122,8e95425ee0ee1c266c871ea338407e49,26
10123,64e6eceef4b97e62bea08e3f7cf834a2,108
10124,261fcdb32fb769a441fb1b5664d86b27,70
10125,708f4f9b97412efd1ebaecdfe28232ed,92
10126,aa385f46a9525bab388bfd724b71a709,619
10127,27da9c2c48c4ee10c2b56cc6e6ad2455,98
10128,9685c272d5810d0be3477f1e82cbe2a6,57
10129,bd303158332c4caf333f0fa39726f4fc,59
10130,38f66a869cd76f49724934024e057293,50
10131,4500010b4780fcae549128027f9c3428,161
10132,9d2e8111fd56259c056c02d9f59cd260,92
10133,348c9fc189dcf6ffedcf975745601ba1,80
10134,377998779350455aba6dd016b4fdffe6,66
10135,7710a157aa576f0625ffc6303f8d3337,114
10136,b06f5a63c258e87e2c6bc052d65f703f,266
10137,d9be9c6c721640078b01aefc84d99d4c,58
10138,f31f4a55a7c06a53abf8b6b52a8efc46,219
10139,9fbebf62ed40c109273fbf6184bfdc57,194
10140,06c5a6f95a9f232541ac48140331a6ea,92
10141,2d6c75650bbeda1638b825cc8f299089,235
10142,ccf12ba53e631f114a2516205910450a,241
10143,5b036923f882e1e5f3ef97592b535a72,143
10144,b44029fc4922f40ef9d7e7719df68bcc,23
10145,24103150bf136c84ca0b8b5b24265a41,43
10146,4b369b69449b3d1da4820dc5516b65c2,14
10147,393f149ccca95d00fa6e30ca76b295dc,195
10148,c2b80e33d55a299862d8c11c126ac0b2,121
10149,777db25ddbe7b6ed193bbcbe2e7ad9ca,117
10150,e33011cd661fa52b35ddec012b898d9c,6
10151,8fe03a65c8cc392ab80aba7a2952774a,72
10152,3b4ed5f5b871491cae3cf034c055b13d,125
10153,1dd67da9960aed2e8acb9731f48590a6,273
10154,a6e463caba8c8af04777ad9e51a0586b,276
10155,128d9874a9e842d820d8bbe812818e10,86
10156,ced989851eccefb788dbd59b465372a8,294
10157,45cb3b39ed3fc4bcadd95405afe8b0e0,189
10158,13d16c4ae1aadd202ee04aeac1a062ff,493
10159,07367cdd5d221413ad6dc54aeef37105,126
10160,df41ef65de9be8f48655553f1962bda0,964
10161,a298a38e2e5809ef1defe0a6854f7d64,126
10162,dadc9f05b536646e7e4a2eae3eea10d8,166
10163,29fa5806683b53ec34413d519884c4a2,48
10164,33f8956c278bf1d3c0f67f0dd6b89197,32
10165,48b9ebc57ebae09abba8872f31b64a50,182
10166,f9988ffbaf1f5ee01350670b7d2e09e2,349
10167,a3466bcf15b28488756e5fb45a1bb6e1,445
10168,602a5722f790ed8992ed010a2947b9f4,124
10169,adce2a5a7ce890c426e3d151bdab725a,299
10170,a6c2fab982ca1177f135369cc77d65cb,81
10171,9fee02ce87c74040573dafcabc4595b5,62
10172,f51fdef95ce063703d5b173b116dab2f,149
10173,075ecf7e25f34fabcbfe7481d35f2364,504
10174,894f5d6f9e8b649f5c11646d04fdf309,39
10175,faa0a9a7412290aede2f90a78c023e52,103
10176,0e02ad56709fdde011ff154b8bbb92b3,175
10177,f61f870aa4241acc40533ab3aab654c8,87
10178,88323a64d6fcda18370920fc1c7bfd60,324
10179,b47d7f87781d6517924dd2be36f347eb,38
10180,ecaa6972fe1665a5689c17aa2646dfae,21
10181,9d22e2c1c80807e21527b23413370e53,173
10182,7635ed55c9146e7ed714e793235dc5fd,364
10183,54fe1cd5c0ed8d2c4215e03a666d8c7a,102
10184,22990bc0d24643a1f6a4449bdac66854,160
10185,33754ba8dd97ca33b90595cdf4fa1f98,411
10186,0dbe0a19290b6aacd809f6e7ad65f97c,755
10187,5ce964a8b851eb83437b824460fb5538,210
10188,053bcb86897cf3c8d28a0762c0046271,46
10189,ff4ba89bf4f46398e6c8e0bc6a038a28,277
10190,b5f739b0ce826108e0ad468d4eef746b,177
10191,73df282f998a0ea6ba9d187d5adb7580,265
10192,ff3046f73b89e54f68a226d5fb4b0255,811
10193,b5dbddedb2025edd7d16e246d20adbc1,131
10194,46e08563f43078d814632ac8424b870e,335
10195,69aa9a6a858b6d70c7346b15915269a5,230
10196,82ea8594cea2389c9fedc9519cae85e4,2149
10197,0e74815921eb27ef4cabf81b5d476c42,62
10198,f2ff506ff0b2213422a828b909697bc2,61
10199,d7fdf03aa54e9e8ff5093504bf3f02ca,202
10200,57087561cb6c181984b6136acf016b41,119
10201,212271b0c8ea0828a28d1e7a49d0a57f,127
10202,ab589bd496104a5fc91de3ab3b0e8d70,120
10203,f5b3b4b0467f045806af834a6b2f294e,108
10204,38ad8405471dba8065494eb4f8250358,78
10205,519fbc0c654723fc8b1e5a9d77889d64,37
10206,caa1bb9fb922af6d239244a4640aa244,191
10207,05fea307360aed3b7370f554803c6d1d,137
10208,36e619291c097433eb0d016c83969848,218
10209,8fbcd5c3d7e282d8f7896fe5ca955b8d,610
10210,4a89744c284fbbb89cb1403bf8bcafc2,152
10211,229a8255c22a0d2a47e88d00243c38c8,333
10212,893ca4d011e17c4bdd90832f3185cd43,559
10213,796cc76f4ededcee58510cd897b3d3b0,176
10214,98fc48975ceee57ad5137ff6af11e3ce,88
10215,b3221cf5d70f654f0ae47ba7d2a62dd6,103
10216,395df12a5342a5da58157677fa821c9b,38
10217,093260f2487756a1dc78ca9ec6d1b91f,68
10218,c0081bb2d95463cbdfcf183277e9e992,131
10219,04c35bd2fcddf2a7a0d0c84c28b83f28,185
10220,12fb0abfb76957ad33e0609f8e51f4a5,604
10221,0ad156ad080e4c60bdc2b27d3314b0d7,103
10222,60d0b307fe14248d6ff7ea37b64222ab,153
10223,e8d222f41d924d65fe286a7231371440,143
10224,99ea00ee6806ef228ae29c4a1a41c215,1674
10225,ad56908ff3b6a3bf8810f739f07a0b11,37
10226,31876063e38649068d75d69ca560c3c2,85
10227,2733b0059a551f6c3a8a93911ef6ff15,139
10228,24e563271a1d98eef653994f43b07150,584
10229,49168eb69678270405387796718f297e,319
10230,b63472823e83ed32516a21c9829d86ce,50
10231,07b9eaef242d84ee67afee87b74ea862,57
10232,9a96963898c25f16256875716d7fd588,737
10233,79c4652bb082c4c513bffa1628398509,95
10234,4c05888f5e7d29198fda806c993a8a8a,86
10235,d989fc1d7e0438cab4c8b4ad15fa7668,22
10236,30ce46fb007f0c2e7bd680f9a38b6395,828
10237,950662e3f2756bae4f12d3a45fc86653,64
10238,2da5c631e4d7acf70566d3fa4ae4c030,106
10239,e28123f7a6b2ab94f0ed6246d0d18f58,91
10240,0e0c03e7b8648b065f8a380ef7e5999c,44
10241,088ea17bce01d5e480f7a33da727d26f,26
10242,dbdea84c65db75b7ae42747d1689046f,188
10243,30ae36314e3c0bb041a811fc211542d1,69
10244,9910130d058537c2bff2ff5d509f9c17,139
10245,1edb70ca98dcdc8433cf8cba1276aeb3,312
10246,0943f2c447c963ca0c350970c43f99c2,155
10247,f06c9f92ac867de8d7d52794c33392e7,72
10248,0f499a8d18cdd2b63bebaf85aebd7abd,231
10249,ad0ef8fe964c0979e88c4352eaa6f3cf,305
10250,5f4e45dd769a229f4eb44d1bf45a55cf,160
10251,d4ab45534e88b2f9757519859339ec5f,374
10252,a97ebe13d6da424521be3f6b8cae55b1,499
10253,2706ab2c9c6f7cc8791cf309da4e16e2,313
10254,cf543803430e42c7a1852380ccabc907,55
10255,ca53263c7b9a96ec4e1913b81888a31f,216
10256,7e35b9e68e103ef790439f87668e2196,148
10257,61180f4de0d3c26c75cf33be3fabd03e,183
10258,88539ab40b1636e341cc0767de6a63c6,139
10259,b90cd2a729107e63d8e4dd1063f8f5e0,66
10260,9f25252490692a9bd6afcfea095cba66,147
10261,294b368a659e0afc62bb7dff1720ea4c,14
10262,22560308eada5b5f189e3a8c764ee941,243
10263,f476f5d547eb942368b9ae0678a9d0df,133
10264,7caaa18fcc7524f3402ac3807738d58f,439
10265,87a52c1a1f12058bfd33d6ebc2279e76,257
10266,2ab25c8cf400c762bce9acb7d6f60f87,204
10267,97f21b949e073e2997640bd1b3cdfaa7,287
10268,b2933cb42f543b3c196bd5ec337f848b,407
10269,ffcbd1dd181fa880a2e800c572cd0127,286
10270,542b25b76543a4b7f70fcfd9bb0ed79e,166
10271,3308fbbe4f9013c812436e83c2ebe13f,174
10272,311d98142ddb78746666f6ce8492bcc8,681
10273,26373cebb8cd6a7bf3fd87dbe155d1e5,366
10274,aff1ce37e65a523998e2bdf419869541,103
10275,27fd06e8cef7f5c4da8af77cd8ef2a42,205
10276,8f4f190509f9356731a14cbcc7585005,28
10277,d708cb539c0faf2779ee75d73d3cceca,37
10278,d03555145aef990981c2dab78ceaeb7f,246
10279,aab5f7db13e4c5e333be7b8d13d61e7d,186
10280,ea6a3c15119a2298c5fe3b32f2cc3318,99
10281,62559ec8d8a343cc137c46340be0f853,65
10282,3c615d14e9d8c8e2a037521440ff1780,90
10283,7df5cc1803caedf2028a45e06ea2a002,163
10284,dd97e3dd7c4e7a11f5b41d693f9b4e42,599
10285,2853fcdd1d2f9a25a59001798a5daecf,194
10286,261d89f0cfaac242b4f0dadb824fd653,230
10287,7ed84b01ba6c436e5a17e0f6ae3c8271,70
10288,63e16d9c8a711a85278451abab7d58f7,140
10289,dad9c190a6719f90d01630e13796f4ed,169
10290,3351bfcfab818b3b60dfa54afaf68bcd,97
10291,70f5773bd66ba2501b390f6716d6a648,151
10292,f28e33a43506d620fc91808ccf066d8b,70
10293,f42e35221587826d414dc03ef7cb0d55,264
10294,982cc9282c7e90e5fffcc4c0686d486e,249
10295,824a38ba92e9ea7143b58a4d19bcf9a2,68
10296,be2c278be43ac4c02af98174626331d2,188
10297,cd098566519b01df350e34cfd34ba9e9,767
10298,bf504982202e19fd833b8842bd7700ee,22
10299,3594c67e9fae707ac9c57f4b2c3978a5,122
10300,8a6d82c0f428cef9af493aa8446d0aab,172
10301,ab95d4345a435ac9bceab8a8bb5de7cf,211
10302,4dd6ab288e7e410964c9a7b87597571e,120
10303,174d66133ed837741a9128e746ef3476,103
10304,84c0f9859900fc7aadd8274ba7f5e6eb,250
10305,ce6c6c4fac6a056f65bdfbb9feefecb0,308
10306,d0630100e63f4c7790ab0b88ca2f66bc,652
10307,9eb9128d232b7c7e08529f8030ec26e5,192
10308,a7b6041ab24850af577d4893147e9989,307
