user_id,num_1,num_2,num_3,weight_1,weight_2,weight_3
3151,c96673665d8e76f469b6fbfe0d077efd,34,37,1,268,332,18
3152,920458a3fb4d078f48cf8af4b0c287d2,100,127,13,432,620,160
3153,4387579030fab3909eddb35551bdfaba,53,57,15,1111,1282,196
3154,2d6776346c60a07156a6a67114db66db,131,156,20,751,831,123
3155,176f82b95061078bb921046bbc7a7453,86,60,6,494,412,158
3156,ce9fea3981310104faf4a1261a0cfeff,53,28,4,1181,894,126
3157,0e0003020ae16799fec848bc2f6fe18f,42,29,1,535,848,18
3158,55e051b7af145bef0ab231065cfad857,48,92,2,813,860,137
3159,ee21740d7fa67ac46825d72fa0ffa37d,21,41,13,677,709,220
3160,01ffffd932654bc21dfaec3dc2225b3d,37,10,1,313,312,18
3161,e32e55de4d03437b895914158278da98,84,53,1,1089,1209,18
3162,bd75619d83214f505b858c67161e55b8,23,9,1,678,604,18
3163,f790134342f2b756fd965c172147fa98,80,76,18,606,579,225
3164,5ca3e0db557fcf821457dc633dc373b3,57,40,16,639,690,238
3165,7ceb15252b1875e5fc0ce8bf1ed5ca8a,136,112,1,938,779,18
3166,0411ff15d4f2386ee3af8db873565084,19,13,6,653,570,186
3167,506154402418737dd655b98787486963,50,62,1,564,602,18
3168,d5307f494ff6b2a1ece02f09d51a69af,45,25,1,339,321,18
3169,36ddb387b467113ad8d39a59efada4d3,35,34,1,970,1150,18
3170,dca71a50488888f38ae5c876f20920f8,22,26,1,1182,912,18
3171,8ff5d4f3d908bc5c8e17ba3c1213b883,7,8,3,477,914,267
3172,601c09f41d21edc03337127801dd3167,81,60,15,668,452,172
3173,80db7b22e0c970746da2d5a91372407c,20,22,7,387,742,269
3174,ebd2dc39195418146a4d38cfba94c5bf,33,39,1,328,415,18
3175,67c59d641b618f689f360c852c5e6363,107,111,1,791,778,18
3176,3dac040c3103aa6f1427b8bf6a392840,5,4,0,221,453,0
3177,7fd281499da30afb133d5f6f5a32b2df,137,139,40,967,997,187
3178,a7969cc2c5a0c7fd68617ed1438ea5da,52,35,1,845,714,18
3179,0859766e96c84246a402e5c0326b38b5,2,1,0,189,18,0
3180,c6323fb5e10eef3049db2f890fbf107c,89,95,1,875,829,18
3181,1f669f403ca8799108ec5cffe09c8265,6,8,1,582,422,18
3182,16b6b273f5fd56cd7366afdf6c6da530,93,85,1,684,753,18
3183,0e80c08257a7f024050d7c3f071cb19d,11,9,11,314,369,103
3184,5dc8977fe9239b688f8a835674b154c1,76,53,1,721,633,18
3185,ad89b083e0a13679e3e59110df3619ae,52,23,6,626,604,202
3186,1717dc15ae1a86154d336900be593aef,50,36,1,341,532,18
3187,ef7b51f5a0feeeac2808180c8423b8d2,32,62,1,1466,707,18
3188,5f899614c934b1917fb8e6fccc7f60ae,87,100,1,576,1017,18
3189,f04a8b833b5197a75540d683566da3f0,35,32,1,968,665,18
3190,a6b002c10f7e18d8d96c4907bbe7852f,173,130,1,1601,1705,18
3191,75622bc75a6abb70c863aea526c4dd6e,64,35,1,787,858,18
3192,7b27156e97d6ee5cc909a99dcea1dbb5,52,116,1,726,696,18
3193,f552813a9225e5b3bbca885224319d24,72,102,1,840,740,18
3194,5bcba9aa45723310f07f069f3c19c652,49,29,1,406,338,18
3195,7d90e73be64c0bc398bc3e3b703328a0,65,23,10,700,389,199
3196,63af712417d6a396aa88c5b848b6aa1a,99,70,1,877,1201,18
3197,d6801d101867dd23ba76abdaa35e03a6,41,28,9,707,659,197
3198,334ea121c8750570567716bb1fd10349,25,33,15,453,440,292
3199,a6966307d44dc4edb090f4dddde5937b,108,91,39,1065,1611,207
3200,d0ba55f8a737a56e962de40fe628f766,70,75,16,435,627,252
3201,28e60a8555c48c42e613c9d76f560245,25,38,1,352,911,18
3202,34848c8494352cae8c2a245209ce541d,82,83,18,650,464,180
3203,e53f0dd330b91ad85d7b066d3a21c5fa,29,53,13,605,684,179
3204,abfc9a05f0f58741fd7b415f9f560b57,81,52,18,745,881,255
3205,00ffb25cc1135e814a0693bb41f2ffc8,46,32,4,727,778,280
3206,57afeeb1b46ab81124a1fd39c247dd42,5,5,2,331,713,172
3207,9f95c9536d0db3a9dd565af8809dd583,18,18,2,457,973,126
3208,1e218a766b4a2a0cfb583d450d64f702,26,65,7,473,477,130
3209,80b44136c6573df893ca22f89f071cd6,59,84,1,669,719,18
3210,aacf053c155dd46eb77c0e12746fba59,59,79,12,752,928,173
3211,be93ff97677543a82b3952ae2f4d9345,2,2,0,2156,259,0
3212,451730bbef67f74da28738f3fb6bd7f6,10,3,2,130,806,32
3213,dc42f3e5b9e70ef599eba34cf239387f,41,77,1,717,1382,18
3214,fd1b93b844dcbc29b129979df6a73d4a,55,95,23,698,856,183
3215,3c91929e42f883db865f322a1faf3a8f,117,86,23,795,536,188
3216,59ff3b43fc6604daa522515bf5322692,64,69,1,733,454,18
3217,3ddcdbdcbd891676de40a5cc525d39c7,59,74,1,587,510,18
3218,1d7bbfef4db9bbc81ebfca56f7f81b91,20,24,0,245,446,0
3219,93c48e9cd779156602091434f5587d69,64,68,1,472,631,18
3220,cf7a0acc2820258fbbe672e50d01f059,0,1,0,0,18,0
3221,e24a7b3469a422dbf970cca7fd9b85a7,81,78,14,590,473,179
3222,740eb5912569fc6821814543fc7f6e40,59,29,1,872,783,18
3223,395383d46d41298af408f13d6f7a1545,36,12,1,753,419,18
3224,294e1f04bb3a709b28be7f981a500c16,72,75,1,555,733,18
3225,d1c7759a4925841a77e86ab7c18f5e7d,24,18,4,403,375,131
3226,c8e2a8582d69f9d39d0d36db640fdc5f,105,97,1,831,875,18
3227,24af121d0e21cd0f1971c22f66cbe664,93,87,1,688,868,18
3228,c720d4fd05811ac704e1f12af3c53c3b,70,43,1,531,421,18
3229,d4cfd9541414c7994b79022583544ee9,40,71,19,491,485,239
3230,0e8930fb24fd84fb602dcc3f28931bc4,54,89,23,549,761,154
3231,bd5e7bfa70c008747882de9012881812,39,57,1,654,702,18
3232,4aa1f0f0519be7d49d5d053f56f75e9f,62,79,13,636,518,103
3233,06f1aa03a16db6c19806122c8fdb3b6a,7,4,2,411,431,21
3234,af9969e45d549fd77543b77bd96fab89,96,77,1,783,836,18
3235,f4f3d0c07e556eb22aa7c6e5a28c769d,121,112,24,658,579,182
3236,b29cc2c8ee27f0c361dc6cde17c9502f,33,42,1,1209,4654,18
3237,d1c7c80a06ce0e572a3aca9caf66e5b1,106,77,13,852,544,186
3238,e0c34764661f5c4a76be7f27c1560cc9,74,86,1,886,1770,18
3239,cdac8cdcc37a7542789c629dbef09857,0,0,1,0,0,18
3240,adabeec0455395c587561f212890c2dc,56,89,17,911,549,261
3241,7be11d0c22acad3f013ccfc9cf9f058b,58,40,1,417,559,18
3242,7c7307a864d25df1ae081ec3ab52458f,2,6,1,340,226,18
3243,17424842d92a5dbda68e50bf5b115b4b,87,68,1,478,510,18
3244,66a91c8a383b7c6e55cebb77485a8599,35,25,9,657,1078,284
3245,8b5000779ac424c0ccdfe13c09db8e1a,28,60,10,926,665,228
3246,e8578e37da3fe06a601cb5cd9bf95b59,45,13,10,1873,1737,217
3247,1230d940422d8fe8183c5efd1a81aea2,8,5,6,309,170,268
3248,59ea3183d86f94a896e0ddd7bdb7206b,75,59,8,802,515,130
3249,ec5225e7a4a9300dfa6120f08e48bcc1,39,52,1,606,668,18
3250,3a808100815a5cb3527b757f1ab8976b,19,32,1,380,822,18
3251,29d1600d4de8b4087800125a02a3440d,80,64,1,778,730,18
3252,5600cca1a9ad261ed2d58d2593fc61a8,51,67,1,1038,930,18
3253,2123b9528bdc6fd9090db162d4e855c3,74,59,1,507,670,18
3254,d50bb066bd3daddea3757e8911669c5b,46,42,1,567,310,18
3255,8d611a8f061932a460644e99fe58e9ca,13,15,5,1379,346,216
3256,9b9aef7af05680893eb9736bfd6617b7,92,41,19,1254,581,233
3257,64dfc06dd433a2cac474ba86cc39e188,18,40,1,1023,794,18
3258,ac94f1cf27a8c3092bc61f5fc424c8bf,47,52,4,639,1191,130
3259,f29a938ed141378a4259c1daa6a1511b,41,32,7,754,495,186
3260,dd81f4acbde17bf6acf31627d072e201,58,70,1,438,579,18
3261,b80375830683c934574e3f2a6c0096e9,97,93,1,548,514,18
3262,6ee94221658c765a98a597f70ef85a0a,21,15,4,451,625,210
3263,132f2abedf0319af94e5d1585473a8b2,9,16,7,479,549,183
3264,4ba7945e789c1ba063d4bf1107ee0745,10,22,1,429,2020,18
3265,de51d1b43bdf03776fcb19dc08e1a164,15,9,1,499,455,18
3266,3558f5b7a5fc7dc204959ddd5a612955,13,8,1,801,1166,18
3267,d3699ac600f9494fccd80cdd46eb8007,38,27,1,1242,2223,18
3268,a4f60715de7969413f0e4d3d4f5839c6,85,102,10,1080,1411,160
3269,5777600dede04518ae5070b18f8ffcc4,29,27,10,1388,2951,159
3270,7dafeb66204b4a7c76020132eb11d9e4,74,55,1,1061,1042,18
3271,c2ec2e109ad1e0f806459d034f5ea833,1,4,0,151,277,0
3272,a0353c2494107f772406fd762f266959,40,49,1,1496,1106,18
3273,e116ae60540594b806f45c932b91a3c2,24,47,1,642,924,18
3274,9cc2e1869b2ccdbd38328f2ea0782465,80,72,1,523,463,18
3275,7894ed59e6f0f03eaf44b5325d2136a8,68,81,6,667,763,202
3276,f18e72e019d9abf2e37a5527ae5b294b,42,42,1,656,395,18
3277,2ffd377fd257e319dd1cbfdfcfa099e2,11,25,1,418,719,18
3278,49dd9f92a5820cc9f60f2d1a99fc5267,10,9,2,190,337,186
3279,0e24f61ea51996772c5ca7e216266e8a,61,59,11,1103,1268,150
3280,e29551c71f994cd8449adfdbbfa4d123,3,3,0,515,284,0
3281,2d8e5803b7868cd18f7dac7c62121984,1,1,1,18,18,18
3282,61a95dd189471d452f75854629383449,23,12,1,193,177,18
3283,50a97f3501d6d19c366b688dc8885b76,20,27,1,775,468,18
3284,ef99779d5854b4a9e07543a4bbd5982f,47,45,1,1251,1022,18
3285,ea78978d0cc834af76717c289b71e25a,29,44,4,275,459,224
3286,a76e4fc285c878fec51f1a6ffe92f516,52,64,1,588,664,18
3287,9fea185464d55aa429b95db40ab396e0,66,70,9,543,476,148
3288,f36ec765670c6bec2a353ca9e8c920ea,35,57,8,562,880,180
3289,357e64e35f42521dc1144b6c7dd16afa,0,0,1,0,0,18
3290,e5853f7711e0dcdef58a2013f5ee843d,14,17,6,380,329,244
3291,a4d9e248be8897a54f697d13eb3fb6e0,123,99,1,1498,1128,18
3292,5f84c39fe263a550a216da5ffe635536,61,80,13,360,437,255
3293,b1bafe5ce9fc25d984c41e2b95775e36,64,44,11,1618,1261,112
3294,01b4db84ff697d97348cfe0bbef1074f,0,1,0,0,18,0
3295,34e0e07443c60132669ead3acc709768,1,6,0,130,718,0
3296,25e113f1f190ed0a36ca8cd5da7afc37,55,47,1,440,577,18
3297,e2aa8604a908c8f991e2b741b577febf,16,15,1,1519,995,18
3298,e59d2085ba006b50070a98d08368cc7f,70,63,30,560,571,190
3299,798212165b8dff37fb9b3727aafa7aac,65,97,1,553,632,18
3300,585023d4245c0196d7eface41436449e,66,85,1,781,2207,18
3301,9cfc99e271068d2aaa198eec970337b3,19,14,1,929,608,18
3302,5afcf7093d56eb25088abf43a40a66ea,20,17,1,559,906,18
3303,bacff4ec5061efef314701a832c4b945,35,40,1,778,709,18
3304,9569820a9ab1c49e4e3dd9888f5384f7,15,30,1,718,510,18
3305,e9c1e705912acbc9dd9b156b9e411bf7,41,43,32,740,703,257
3306,2311e344d8479aa3b70c8c7742007a31,59,79,1,828,587,18
3307,f83858081c5483c0f21d4828dc1c535d,43,82,1,779,827,18
3308,7739d8d1c40719871be7a22d551b5503,107,109,33,888,884,237
3309,210feafd4ebf61a7dd9fe8ec7ecd19c1,35,37,1,593,893,18
3310,611e2dcd4bf44673877ba4e5e3a9a506,0,3,1,0,246,18
3311,649c0b3a8b932bcf0b627847b5b73fbf,69,66,1,506,334,18
3312,3b047dc1233c2634b510b4f253088fde,126,82,15,1050,1470,195
3313,e15054253191d5ab340046e367b2ba2c,42,49,4,628,923,170
3314,547551c00d332c2d2d43c83d72b5db40,42,27,1,430,448,18
3315,cddf250f608d63142cce41c305132d8f,52,35,1,501,554,18
3316,e9c4cc4663e0c1504629ce49c9810052,29,32,5,1143,959,205
3317,79003f3448055693cbba6c1fec373438,60,60,5,540,702,177
3318,5624ca7e3cc69a5fc4cd0695505f3db4,73,67,1,479,444,18
3319,5feb8c2089f9fd008220d834f40284e3,66,61,1,710,550,18
3320,5ec559ec70d425ffc8eb282c3084f080,4,8,4,126,805,221
3321,166c5d6c028523835b57394962798bc3,64,55,1,437,471,18
3322,61da7518b6724f8389db7d302eca86f7,1,1,2,788,18,193
3323,88ca4975bec07bd20a1e63371c150e7d,67,69,1,694,1590,18
3324,84ea489318679ab16e8437a3317ba691,66,44,13,556,523,158
3325,c02f4977969a3dd84f0de7fbc48b6023,16,9,2,309,497,382
3326,19cf5e167929c3740ff655d0ede94bd1,68,57,14,510,401,178
3327,885bca3e7f9685ef83ead58d65d4194d,57,42,13,601,337,207
3328,1cda87f7a1c1326ad6900b9e2fc96aff,120,105,33,810,581,225
3329,0bc3e46b4262d1a37f8d929e830e0bf8,106,75,1,821,719,18
3330,a8bb1616c8af2a8beed96e0ebb5354de,30,90,1,1114,1622,18
3331,df2389c16fa3f174a440981a92b075bf,31,36,1,703,1541,18
3332,bb6d943575c5648a9e397ff18b6bfce6,38,48,1,1528,1657,18
3333,8af0f65685b312d68e33b77596c1782c,69,24,1,766,1109,18
3334,48322104dfe3770a67f9c29faf446f08,37,47,1,383,1933,18
3335,d31dc33a0cbed49ba43b76deebc23d37,40,56,4,718,1157,233
3336,05c284580723f16995766c0193d6435a,39,35,9,662,824,161
3337,4c27cb10adbbe712553d918c54c2ac60,83,76,14,609,462,291
3338,05140755711ed025fb2bdd3b5547bafe,55,79,1,994,1050,18
3339,cdb114f74f1f2bc69da1cbe92593b87e,63,95,23,611,921,207
3340,a7c51c8965907136424c471aa3c87b14,36,19,1,502,368,18
3341,a88df86f391adf16915960c17438040b,7,2,1,383,466,18
3342,da0772072aea66f3b688901a53097dc5,41,51,1,407,531,18
3343,c37609e648a3df77504c573cba2b7eb5,46,36,1,1409,1192,18
3344,919048ca6bb3bd6b3aa94198a4957680,33,34,1,439,470,18
3345,834d20266686518308107d6bb70ef954,75,60,1,723,505,18
3346,a171d6681bcfd7d766470fd08027c09d,27,24,1,583,1119,18
3347,0cb0f7a6e48b0555a2fc5f03a4f9ea80,82,95,10,645,675,135
3348,57a39568d3ad4877e431d9a79de2f585,28,36,10,558,760,150
3349,7c23f7c947d51dfe299d25fa0308388f,81,100,14,630,927,221
3350,53d0be7d43cb91f5d07a0c9ab5da87c8,18,102,10,309,1188,132
3351,9da9eab39feb844b4388c5ffd86422a8,64,160,10,756,1375,205
3352,f912bae1ed3f7785a3963a74ef164be2,50,56,1,744,680,18
3353,93e914e375a0110893de344e6ac3f065,37,29,1,516,385,144
3354,ffb408095728b2f85b7e8d0eeb1672ed,55,60,1,643,946,18
3355,978bdf349a1e000ecd422a3a42befff5,87,44,1,712,569,18
3356,6fa3657b7f1c8cbf811723405124f556,37,58,5,400,664,257
3357,e0cea7a4d0fb94098504702c51eaf5da,111,113,16,966,782,164
3358,221506fda23dae9a14a60813098d040c,30,52,1,522,607,18
3359,540a55f8b55578ccb8600ad77667766a,81,97,1,518,645,18
3360,f441375506e72bd57f3be33bcce88c60,62,74,1,755,819,18
3361,0ceaa088a9987750815af078e1f4b6b5,1,0,1,158,0,46
3362,cdd4c0606c2a951f2f95608c96e33ade,93,72,1,700,1045,18
3363,9790f7a93d832fa15d12c8862f0327fb,35,41,1,505,471,18
3364,5f8602a66c2cc16de94e687d5eff820d,34,35,1,1093,1077,18
3365,77b0f746a5190de8dd83a14e4a419897,41,43,8,385,311,158
3366,4612a2b6065668605d7c3462673a0afb,49,27,1,548,694,18
3367,aee6ae74236fa1fb09cc526e19daeb77,32,36,1,1208,596,18
3368,46bff0e4a52abb35f03a30edf0bed4ba,40,48,1,398,464,18
3369,0c0d19134be711441cb0033a369cdd82,31,68,1,692,1017,18
3370,39eb8aabc96a7328ffd5d30b6d2bfc58,34,31,1,682,434,18
3371,34aca90f1032bb95cce8e9a364d281c3,35,42,1,356,431,18
3372,7397456207a88444377265e8796d39a2,80,105,19,630,704,169
3373,7119e553ba387746a1ecfafb121b9aa9,78,69,13,485,524,181
3374,680aedc94e3885dd604648cc87910b3c,46,46,1,497,358,18
3375,20649c25ad0149d886dbed800d2232a6,14,11,1,429,364,18
3376,b275ad3871451f6edb5fd2134a715375,48,37,15,1035,543,180
3377,24caddc1e21d989f0e3093a0c1b7ede8,49,83,1,356,820,18
3378,5b5166e61b798259e6aaf491f9360fdd,50,123,20,580,785,167
3379,76a60ec91145c122de1b346d333c7566,96,118,1,908,908,18
3380,37b69ceafb9b55c8b776acfbe1f16b22,72,83,13,491,729,246
3381,7ee525487d993208636df0ad7d2326da,1,16,1,18,559,11
3382,abd0c28a44bdf1be43b47967b3e14104,19,36,5,513,1117,169
3383,2d65f97122494cee7653b6ab4d3dc9d1,19,21,4,209,592,212
3384,fa34d1de8ba3940d323130554687c47c,98,84,1,848,663,18
3385,b3a2b89ce754f0f16aa538770c758f4e,75,131,7,637,628,213
3386,93184dbe57d15a43f36f72b9db1082d8,75,58,1,627,640,18
3387,645df2f894817f47cf4ed2fe07b0634b,21,35,1,509,1055,18
3388,b25c9e04308710ff6d23eb49936aa89b,26,31,7,2122,2125,174
3389,a5889cefec007a3fdb2dfe25c72ccfc7,14,29,1,415,891,18
3390,3da78f24a41dbab9ea276f97823a652c,59,61,9,1165,990,199
3391,b031b67c68537a4dd549943e662be694,49,46,1,324,474,18
3392,39fe230898497776773cb291c9e09e7c,17,28,1,569,1044,18
3393,a99a105ad3e12c5e22262f94417a1954,87,80,1,850,630,18
3394,777f6bbe4031d937344a4b25ac57c640,1,1,1,18,18,18
3395,8b6f0df5b2b297478b576c1ab90d3dcd,68,55,1,632,621,18
3396,9ed337f708f664e649faaa6f2bba8591,71,33,11,662,431,215
3397,b6e6c69a913031e916e82664447535c7,81,114,1,846,635,18
3398,b54c56d25a7d768fe67e0df9f00f41a2,6,17,1,216,781,18
3399,109919e725a9056e7bfca85676f9e38d,60,35,7,580,568,167
3400,bef10079d5e97fa2bd8e46d7d11494d4,76,46,10,1391,1102,214
3401,f1df68b584cfe54492c09397b18c32c8,35,35,1,1273,469,18
3402,6014eff78f8569506ccd1936e7ac7cc4,78,95,14,628,807,172
3403,3dd052edd573dac4bc631d24e3e00c7a,55,69,1,439,575,18
3404,74e3aed89c2c7be164ca957f20e22112,0,2,0,0,399,0
3405,d6dd56472fe6fff7acb1344b19021c99,32,27,1,613,1003,18
3406,7d263ecf253160fb6f981ae8efa61db8,38,56,1,1101,842,18
3407,d3b19870e4060d7b13f6bba2151108cb,49,117,1,560,828,18
3408,1b944210734ce65cc16d9f39f2581ee9,15,22,1,283,606,32
3409,154dabc6399f24f18111c6e190df6ded,25,17,1,1027,996,18
3410,fb789b603ecc933b6ca0a47d7c05d787,29,57,14,2154,1075,228
3411,a9dcb2afed551ec40fcd1418ac3b67d8,18,53,1,1303,906,18
3412,cdc56246117339f8f7fdba56795f6111,1,14,1,1278,491,18
3413,250f5d66b980e349c59d98dc80bbef49,48,36,1,446,477,18
3414,57fdc8cad75cc104d197609a869732d1,34,25,1,490,484,18
3415,cc022e5c16d2cf617e6aa9bb7cd630b7,17,14,5,414,729,118
3416,5e06cb9bb88b064fd84eea15f341fe42,71,70,4,546,721,166
3417,991a328732e3efc19cb9a440d536c4e9,99,58,1,818,762,18
3418,74da96c25707c2bec648ac6c0a98934e,5,17,3,373,653,382
3419,90ec49bab7cc8eca76de8cf339f5fd44,56,28,1,571,625,18
3420,70be2bfe4a71762cc88fe102775a831a,59,45,1,758,997,18
3421,033edcad01ff85de5b27e8917953fbb3,36,33,1,549,378,18
3422,aa3b57b787d58a25ebc79e68d65d72cf,1,0,1,172,0,18
3423,cd211c168ad9ac6acd895f2151301cc4,103,137,26,565,1165,182
3424,10bb939ea1e9ac88fa77e973d30065eb,69,36,7,863,583,78
3425,b6237a30a068a099dfee705b1facd3a5,45,51,1,842,1132,18
3426,ac2d1a000a249e48325f49c9815e9584,6,9,1,226,567,207
3427,bd856222c22878616a22ad21011fa245,107,90,1,798,1425,18
3428,e33202f6ecc60d1cce0bb849973776be,7,5,0,216,348,0
3429,f6cda5aa8d1a781403bb0068a57d3913,82,85,1,957,649,18
3430,289e257dd50fe3800102acb352534e14,52,40,16,2383,3577,235
3431,90787ffd639fb7656327a2187a6103f2,86,105,8,708,619,100
3432,e03eb47c208680783dcaa65a224da0a9,40,52,1,476,803,18
3433,e2cec7a495eff4d78f37565d9898b775,28,16,1,758,546,18
3434,d2dcd7cf8f91d6d3512109f3d416d499,79,148,12,1083,1998,285
3435,380d7c50166b427b00ada663ec4334a9,8,9,1,362,854,18
3436,130a1c7706b1351ce48f996a365fe0ed,74,43,1,994,755,18
3437,53637b87b2196a80cf3f4dc25f800224,32,51,3,635,776,97
3438,53fc47412db8151d0b72bf29121bf706,10,12,4,445,454,292
3439,16e5d2564b18b6727200fd9b38c85127,30,47,4,419,886,133
3440,70fc99d2821d33ab7e8c5325ccae2958,100,92,1,895,781,18
3441,34f75cf2c546347ab15980ec7b2c0dc0,64,88,1,711,976,18
3442,20b382b169dc6922873e07f144c2a73d,44,13,1,924,618,18
3443,cf730c4045d3106f7c0cbc3237132bdb,36,63,1,553,666,18
3444,b1efe5c8258f146515c4e4e31fa709cd,47,38,12,359,274,206
3445,a3a86f7303bcd8f73d1991cf782165fd,55,59,22,352,472,292
3446,03635a1bf501fe8b26f2e40a0800d755,20,17,1,763,385,18
3447,cfa157658a3c1b3779c97fe5f8248d7c,70,101,13,924,912,85
3448,046ca465c595f017eeac21999e877ab1,32,68,1,705,816,18
3449,39469962afdb7125026f0f30dd3eba04,76,76,1,475,476,18
3450,ae445069746f5628ba2f06b6da843be1,95,82,1,603,928,18
3451,925c77d704b81a9b00c64650bb968eec,84,98,15,887,898,208
3452,5824f565aa8c4cc86eae0d3273ab998b,66,81,22,496,546,204
3453,67f0cfb4efacdb544c703daf299dda49,38,30,7,383,408,120
3454,1e96c0524bec66fe7ae4085260fb9f9d,60,27,1,698,748,18
3455,275c9692a51ffbbb62646130c30b9910,108,110,1,1682,1184,18
3456,9e852c44dbea2c4d8f70b35f2da5c5e8,42,23,11,561,393,223
3457,5ba48cf6a6b18c7ddacc25a800681348,73,107,1,475,581,18
3458,af6fe7fd15c78157d9bc85880f1dd16d,34,21,4,1078,688,277
3459,807d388c458fce570905c572567ef0a5,35,121,5,452,2446,95
3460,3daab1bd991a4109af95c4450313ba68,47,52,1,1150,939,18
3461,8b78d580102a1197b27e31f7d6c059a2,61,146,1,1054,1071,18
3462,ad98f1a98079dda7e55d56321f2c27f3,1,16,0,18,503,0
3463,3632c0704251c232889cd1f8ce636460,18,9,1,576,263,18
3464,f493f679446c236ccd1ba6d2b36b3b37,66,64,1,876,965,18
3465,f010367251e0f899fd55e49afcc96811,45,110,1,357,1083,18
3466,dbb430b4f2a8333e15d18804ab3bb6cf,39,32,9,966,1680,161
3467,8382e40b73a5383f2943e3364d1f3413,92,59,1,916,831,18
3468,486e00cd26c897d78364efd3b634af34,28,42,22,647,759,229
3469,f1e0b29caadd8c67a758754a006316a3,96,121,1,781,865,18
3470,4c68e3aec6378433437f4bca05b7c4a8,81,100,1,984,1324,18
3471,22f2ddac4471ef1e9babf395dd8c6aec,74,132,1,640,923,18
3472,7f9da29067bbed0d935f89bcf05c7d4f,17,19,1,825,445,18
3473,0280bb25cabda9a1b20883344ca0b6db,0,2,4,0,182,259
3474,04b230f6bdb2238393821ecc55f3b784,41,25,1,653,568,18
3475,441bfac4a634b14b2a99ff3d74704796,67,21,8,644,861,153
3476,0f40b14bba0702f477ef697f1450892a,97,87,1,738,543,18
3477,03081a5516052b4abff37a26769d37bb,64,55,1,669,967,18
3478,b6e624a9d427778f888a2579ce50a6e1,52,38,10,528,564,180
3479,20a0c957eeaa632b23735f68b2b79910,40,6,0,1075,880,0
3480,7c9a3782239c4026b40291e929234d92,39,26,15,857,631,220
3481,554d8df92de27c73cda39d03ac59fcd1,37,41,1,1132,2333,18
3482,d632d4573be51b4b186ab43d00e75273,56,45,1,555,471,18
3483,21671543bc5f181113d69665567df527,76,103,1,655,759,18
3484,d9b7b2506ef24e2ecfc17b065710d34a,63,40,1,579,490,18
3485,6bdb62e72fe5ceba8e3bced85b96c3a5,68,70,6,1040,800,163
3486,f2253504d2e6d21d87befd3a2b68f535,39,30,1,1237,633,18
3487,d96f68b115e65bc31abf917de385d14a,84,108,1,753,970,18
3488,442448a7d05b434d93dd1b5c5b232023,96,125,1,725,980,18
3489,ccc889638ead789adcf05250170840f8,34,34,1,280,233,39
3490,6f04d70de029671fc06a6b694bafdd4b,51,34,1,1946,4305,18
3491,c9872731a77c6c93a5da47a8992178b5,66,54,10,634,704,146
3492,a073e405c36ed2dc60d6016fec22114b,85,93,1,1227,984,18
3493,13ae2d5138e0a6add7c796cad7485de6,25,21,1,1350,838,18
3494,9a0d4017d24b6dccb157990f3be093b3,40,37,24,525,364,193
3495,2ae4dc446d7c71d57652a2f9e5774115,24,37,1,570,463,18
3496,8495df735cf46c0a768b398f708551e4,23,37,1,549,551,18
3497,a16d49ae7367aebf5a38e39078f8ed1a,42,42,5,492,556,293
3498,78cee22de8b537b53dd195c69587f82a,87,139,1,1137,1131,18
3499,8dcaac3d6e47e49fecf062da204e7531,23,30,1,1309,908,18
3500,d9efb867f74297ecb83e2a8ae82e1e51,57,43,1,714,771,18
3501,21f6e4d3b42502a69731251bd0f551a0,136,143,39,1206,1331,204
3502,7bc4ab04c50b382ff3bd6b970ff6264a,87,94,17,727,596,185
3503,44e682e5dd001ea72f7741282798d987,37,34,11,577,764,212
3504,0a4844c197e4791fad31c5fbd13b86c8,27,23,3,296,333,55
3505,0ffebd31e03b62d77becd84505686881,55,102,1,833,880,18
3506,1750d8e187d0dfdd35763174dc7a2e5b,74,75,15,1207,660,156
3507,6b7e1a0edebda0bf731ab887500451b1,163,63,1,2725,1676,18
3508,758b0c9a55cb9609be45ff066c0c1e25,34,29,1,426,393,18
3509,687c76f15709c9440543f69e7028b460,67,98,1,693,551,18
3510,e1d80f1554b8e4ae3e4af9bbcb009350,123,105,1,1524,1259,18
3511,3d260a0544839b51a432ea45f7751ea3,84,74,1,1143,1224,18
3512,27cf992954dc36de69e80180d586c5ac,81,58,1,610,675,18
3513,0357f2daf327fd0b1f259231c5d275b4,74,49,16,366,514,206
3514,2b4fa82ff0f33215a2da0b06c5703896,48,47,1,1295,853,18
3515,dd6bc10d69ace8dac04788d417e6cef3,59,79,7,466,484,155
3516,670e97622f9c971adec0b5ab891ef615,31,12,1,328,491,18
3517,c4cd2bd394686651fe3b52d6f15acc4c,40,19,7,1419,509,70
3518,6c8efd0c302483807b192e7280f2c6b4,15,28,10,488,503,228
3519,08ec9ce9d3797c775f098e4cbe7dd49c,62,41,1,1154,1301,18
3520,734a3c6c349239028dd3fcf8be09859f,79,140,15,854,1739,283
3521,eba411dd1bbcd60580ea5b288e5f17db,39,30,15,436,303,270
3522,ef24f84e44ee2b9915052c3630675ea5,22,12,3,671,957,141
3523,75c83aa6e926abe87501d73aee602297,44,33,1,812,737,18
3524,edfab8478bf7e89f512b4c9d367ba732,26,21,15,741,2272,200
3525,17f180a1726000594d98ee488276a43c,46,30,1,276,372,18
3526,9f1bdf6e588fb5492f6e5d248e04e70d,87,94,1,805,880,18
3527,95aed4ff3d68a6318a58106ab144069d,59,70,1,479,496,18
